#Re    B    Pr    Pe    BPe    t    avg tdisp    avg mdisp    avg eta (local)    avg eta (global)    avg lam eta (local)    avg lam eta (global)    avg lam tdisp    avg lam mdisp    avg turb eta (local)    avg turb eta (global)    avg turb tdisp    avg turb mdisp    vlam    vturb    avg_uh    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3209e+03    4.8249e-05    1.2116e+02    7.3286e-02    3.8297e-02    7.3286e-02    3.8297e-02    4.8249e-05    1.2116e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3008e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3285e+03    6.7680e-05    1.2811e+02    8.6980e-02    5.0180e-02    8.6980e-02    5.0180e-02    6.7680e-05    1.2811e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2485e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3354e+03    6.6325e-05    1.3769e+02    8.0848e-02    4.5958e-02    8.0848e-02    4.5958e-02    6.6325e-05    1.3769e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3313e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3426e+03    5.5859e-05    1.2259e+02    8.3121e-02    4.3581e-02    8.3121e-02    4.3581e-02    5.5859e-05    1.2259e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3012e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3499e+03    7.4531e-05    1.4431e+02    7.9248e-02    4.9111e-02    7.9248e-02    4.9111e-02    7.4531e-05    1.4431e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1737e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3571e+03    5.3360e-05    1.1418e+02    8.3865e-02    4.4645e-02    8.3865e-02    4.4645e-02    5.3360e-05    1.1418e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3606e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3645e+03    7.1620e-05    1.3863e+02    8.2265e-02    4.9125e-02    8.2265e-02    4.9125e-02    7.1620e-05    1.3863e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1619e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3715e+03    5.9906e-05    1.2145e+02    8.3427e-02    4.7005e-02    8.3427e-02    4.7005e-02    5.9906e-05    1.2145e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3276e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3790e+03    6.5135e-05    1.3143e+02    8.4303e-02    4.7218e-02    8.4303e-02    4.7218e-02    6.5135e-05    1.3143e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1767e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3863e+03    5.6627e-05    1.2514e+02    8.1569e-02    4.3292e-02    8.1569e-02    4.3292e-02    5.6627e-05    1.2514e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2854e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.3936e+03    7.9716e-05    1.3864e+02    9.0898e-02    5.4372e-02    9.0898e-02    5.4372e-02    7.9716e-05    1.3864e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1852e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4005e+03    4.9716e-05    1.1210e+02    8.1535e-02    4.2467e-02    8.1535e-02    4.2467e-02    4.9716e-05    1.1210e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3535e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4074e+03    7.2766e-05    1.3340e+02    8.6369e-02    5.1727e-02    8.6369e-02    5.1727e-02    7.2766e-05    1.3340e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1659e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4142e+03    5.1946e-05    1.1956e+02    8.2005e-02    4.1639e-02    8.2005e-02    4.1639e-02    5.1946e-05    1.1956e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2944e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4215e+03    7.6665e-05    1.4508e+02    8.4053e-02    5.0189e-02    8.4053e-02    5.0189e-02    7.6665e-05    1.4508e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1033e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4289e+03    5.7590e-05    1.1219e+02    8.4727e-02    4.8825e-02    8.4727e-02    4.8825e-02    5.7590e-05    1.1219e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3005e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4364e+03    7.2152e-05    1.4107e+02    8.4556e-02    4.8657e-02    8.4556e-02    4.8657e-02    7.2152e-05    1.4107e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1070e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4437e+03    5.1991e-05    1.0726e+02    8.7399e-02    4.6230e-02    8.7399e-02    4.6230e-02    5.1991e-05    1.0726e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.3058e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4510e+03    6.6728e-05    1.4448e+02    7.8867e-02    4.4147e-02    7.8867e-02    4.4147e-02    6.6728e-05    1.4448e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1142e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4581e+03    5.7257e-05    1.1365e+02    9.3660e-02    4.7964e-02    9.3660e-02    4.7964e-02    5.7257e-05    1.1365e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2561e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4653e+03    7.2782e-05    1.3800e+02    8.5144e-02    5.0098e-02    8.5144e-02    5.0098e-02    7.2782e-05    1.3800e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.1912e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4721e+03    7.6264e-05    1.3354e+02    9.5270e-02    5.4023e-02    9.5270e-02    5.4023e-02    7.6264e-05    1.3354e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2371e+00    
3.0003e+02    1.0000e+04    1.0000e-01    3.0003e+01    3.0003e+05    1.4790e+03    7.5679e-05    1.3699e+02    8.5934e-02    5.2351e-02    8.5934e-02    5.2351e-02    7.5679e-05    1.3699e+02    0.0000e+00    nan    nan    nan    1.0000e+00    0.0000e+00    2.2403e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.0401e+01    6.5883e-06    6.1757e+01    2.1281e-03    3.2003e-05    1.5074e-02    1.8606e-03    1.1555e-05    1.8597e+00    6.7528e-05    2.4397e-05    5.7977e-06    7.1291e+01    1.3731e-01    8.6269e-01    7.1290e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.3673e+01    4.6638e-04    5.0347e+01    5.7351e-03    2.7713e-03    1.2970e-02    6.2649e-03    6.9444e-04    3.3046e+01    2.7268e-03    1.9334e-03    3.7155e-04    5.7541e+01    2.9369e-01    7.0631e-01    7.0313e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.6500e+01    6.9895e-01    1.0036e+02    5.4630e-01    6.7631e-01    6.1286e-01    7.4080e-01    9.1596e-01    9.6149e+01    5.0499e-01    6.2178e-01    5.6426e-01    1.0297e+02    3.8296e-01    6.1704e-01    7.3311e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.8096e+01    5.9186e+00    3.1117e+03    4.0863e-01    3.6331e-01    5.5754e-01    5.6495e-01    4.2554e+00    9.8307e+02    3.8312e-01    3.4868e-01    6.2036e+00    3.4764e+03    1.4628e-01    8.5372e-01    5.5186e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.9904e+01    1.0800e+00    6.0030e+02    3.9873e-01    3.5053e-01    4.9808e-01    4.9453e-01    9.0175e-01    2.7651e+02    3.6923e-01    3.2797e-01    1.1329e+00    6.9643e+02    2.2892e-01    7.7108e-01    3.3318e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    2.3390e+01    2.8881e-01    1.8323e+02    3.8110e-01    3.2105e-01    4.3349e-01    4.0271e-01    2.2249e-01    9.8997e+01    3.1991e-01    2.8066e-01    3.6628e-01    2.8163e+02    5.3878e-01    4.6122e-01    2.2938e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    2.8696e+01    1.7308e-01    8.8368e+01    3.7955e-01    3.7012e-01    3.9919e-01    4.1080e-01    1.5478e-01    6.6599e+01    3.2357e-01    3.1001e-01    2.2526e-01    1.5040e+02    7.4024e-01    2.5976e-01    1.9808e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    3.3875e+01    4.8311e-01    1.9138e+02    4.6484e-01    4.3095e-01    5.1879e-01    5.5515e-01    3.8058e-01    9.1490e+01    4.1528e-01    3.7954e-01    5.7728e-01    2.8311e+02    4.7873e-01    5.2127e-01    2.7325e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    3.7632e+01    2.3374e-01    9.3721e+01    4.3805e-01    4.2798e-01    4.7349e-01    4.8394e-01    2.1405e-01    6.8477e+01    3.8312e-01    3.7374e-01    2.6425e-01    1.3284e+02    6.0777e-01    3.9223e-01    1.9482e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    4.2934e+01    2.2766e-01    1.0012e+02    4.1987e-01    4.0553e-01    4.4262e-01    4.5426e-01    1.9743e-01    7.1158e+01    3.7669e-01    3.5540e-01    2.8504e-01    1.5510e+02    6.5496e-01    3.4504e-01    2.1898e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    4.7319e+01    3.6066e-01    1.3451e+02    4.3643e-01    4.4579e-01    4.6507e-01    5.0327e-01    2.9620e-01    8.7706e+01    3.9728e-01    4.0416e-01    4.4878e-01    1.9849e+02    5.7751e-01    4.2249e-01    2.2718e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    5.2078e+01    4.3382e-01    1.8078e+02    4.4018e-01    4.1858e-01    4.7897e-01    5.0906e-01    3.4236e-01    9.9054e+01    3.9684e-01    3.7147e-01    5.3598e-01    2.7206e+02    5.2763e-01    4.7237e-01    2.3851e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    5.6399e+01    2.3712e-01    1.0721e+02    4.1666e-01    3.9886e-01    4.4754e-01    4.6355e-01    2.0696e-01    7.1851e+01    3.7280e-01    3.4787e-01    2.7995e-01    1.5744e+02    5.8685e-01    4.1315e-01    2.2924e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    6.0564e+01    3.7449e-01    1.5477e+02    4.3209e-01    4.2059e-01    4.6951e-01    4.9941e-01    3.0304e-01    9.1128e+01    3.8616e-01    3.7318e-01    4.6222e-01    2.3292e+02    5.5112e-01    4.4888e-01    2.1924e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    6.5362e+01    3.7000e-01    1.5631e+02    4.3403e-01    4.1525e-01    4.7075e-01    5.0683e-01    3.0260e-01    8.8332e+01    3.9405e-01    3.6609e-01    4.4339e-01    2.3033e+02    5.2129e-01    4.7871e-01    2.6571e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    6.9314e+01    3.7415e-01    1.3941e+02    4.4883e-01    4.4604e-01    4.8552e-01    5.1463e-01    2.8703e-01    8.1212e+01    4.0320e-01    4.0600e-01    4.8252e-01    2.1179e+02    5.5434e-01    4.4566e-01    2.3013e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    7.3767e+01    2.2870e-01    9.8839e+01    4.1574e-01    4.0974e-01    4.3742e-01    4.5189e-01    1.8740e-01    6.8190e+01    3.7899e-01    3.7275e-01    2.9872e-01    1.5080e+02    6.2900e-01    3.7100e-01    2.3348e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    7.8529e+01    1.9509e-01    9.6508e+01    4.0079e-01    3.7751e-01    4.2689e-01    4.3444e-01    1.7435e-01    6.8090e+01    3.4429e-01    3.1300e-01    2.4001e-01    1.5804e+02    6.8406e-01    3.1594e-01    2.3404e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    8.3050e+01    3.7214e-01    1.7103e+02    4.1210e-01    3.9495e-01    4.5100e-01    4.7259e-01    2.9297e-01    9.8086e+01    3.6946e-01    3.5422e-01    4.5893e-01    2.5101e+02    5.2299e-01    4.7701e-01    2.2779e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    8.7808e+01    2.2695e-01    1.0130e+02    4.2180e-01    4.0194e-01    4.5483e-01    4.6711e-01    2.0189e-01    6.9096e+01    3.7016e-01    3.4487e-01    2.6613e-01    1.5167e+02    6.0993e-01    3.9007e-01    2.5441e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    9.2120e+01    2.0051e-01    9.0973e+01    4.1120e-01    3.9803e-01    4.3687e-01    4.4418e-01    1.7184e-01    6.4511e+01    3.6029e-01    3.4989e-01    2.5735e-01    1.4345e+02    6.6477e-01    3.3523e-01    2.2573e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    9.6991e+01    3.9185e-01    1.5159e+02    4.5647e-01    4.3676e-01    4.9705e-01    5.3190e-01    3.1616e-01    8.3471e+01    4.0309e-01    3.7934e-01    4.9143e-01    2.4122e+02    5.6816e-01    4.3184e-01    2.6324e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.0137e+02    2.1522e-01    1.0413e+02    3.9053e-01    3.8274e-01    4.1081e-01    4.2981e-01    1.7750e-01    7.0640e+01    3.5513e-01    3.4150e-01    2.8107e-01    1.6260e+02    6.3583e-01    3.6417e-01    2.2418e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.0598e+02    2.5812e-01    1.2693e+02    4.1468e-01    3.7891e-01    4.5271e-01    4.6016e-01    2.1598e-01    7.6012e+01    3.6075e-01    3.2382e-01    3.1787e-01    1.9913e+02    5.8643e-01    4.1357e-01    2.7833e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.0963e+02    4.1327e-01    1.7293e+02    4.2449e-01    4.1757e-01    4.6226e-01    5.0005e-01    3.0072e-01    9.0200e+01    3.8729e-01    3.8195e-01    5.2416e-01    2.5445e+02    4.9630e-01    5.0370e-01    2.5709e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.1367e+02    4.4463e-01    1.8403e+02    4.4133e-01    4.2023e-01    4.9141e-01    5.1588e-01    3.5529e-01    1.0002e+02    3.9413e-01    3.7608e-01    5.2884e-01    2.6321e+02    4.8520e-01    5.1480e-01    2.4550e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.1796e+02    2.0369e-01    9.6556e+01    4.0622e-01    3.8758e-01    4.3322e-01    4.4212e-01    1.8011e-01    6.8180e+01    3.5904e-01    3.3454e-01    2.4488e-01    1.4613e+02    6.3599e-01    3.6401e-01    2.3707e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.2235e+02    3.8011e-01    1.6105e+02    4.3799e-01    4.1454e-01    4.7904e-01    5.0165e-01    3.0699e-01    9.1489e+01    3.9668e-01    3.7072e-01    4.5368e-01    2.3104e+02    5.0155e-01    4.9845e-01    2.7028e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.2678e+02    2.0104e-01    9.7117e+01    3.9677e-01    3.8310e-01    4.1972e-01    4.2869e-01    1.7773e-01    7.1057e+01    3.4813e-01    3.3027e-01    2.5043e-01    1.5235e+02    6.7942e-01    3.2058e-01    2.3727e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.3089e+02    4.1394e-01    1.9210e+02    4.2772e-01    3.9263e-01    4.6798e-01    4.9607e-01    3.1365e-01    9.5589e+01    3.8478e-01    3.4627e-01    5.2086e-01    2.9501e+02    5.1602e-01    4.8398e-01    2.6365e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.3490e+02    3.5331e-01    1.5471e+02    4.4077e-01    4.0657e-01    4.8186e-01    4.9775e-01    2.7908e-01    8.4481e+01    3.9622e-01    3.6051e-01    4.3382e-01    2.3086e+02    5.2026e-01    4.7974e-01    2.6635e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.3930e+02    1.9453e-01    8.8748e+01    3.9419e-01    3.9672e-01    4.1729e-01    4.3955e-01    1.7631e-01    6.7441e+01    3.4253e-01    3.4102e-01    2.3530e-01    1.3640e+02    6.9104e-01    3.0896e-01    2.2166e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.4447e+02    2.6019e-01    1.0993e+02    4.2854e-01    4.1522e-01    4.5874e-01    4.7648e-01    2.1420e-01    7.0605e+01    3.8545e-01    3.7053e-01    3.2583e-01    1.6606e+02    5.8797e-01    4.1203e-01    2.5448e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.4867e+02    2.2936e-01    1.0867e+02    4.1198e-01    3.8769e-01    4.4206e-01    4.4910e-01    1.9775e-01    7.2773e+01    3.6777e-01    3.3889e-01    2.7579e-01    1.6141e+02    5.9499e-01    4.0501e-01    2.6094e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.5306e+02    1.7101e-01    9.8932e+01    3.6893e-01    3.4148e-01    3.9152e-01    3.9516e-01    1.4222e-01    6.5305e+01    3.2074e-01    2.9004e-01    2.3242e-01    1.7068e+02    6.8088e-01    3.1912e-01    2.3292e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.5750e+02    6.1309e-01    2.5694e+02    4.3845e-01    4.1719e-01    4.7652e-01    5.0888e-01    4.0171e-01    1.1631e+02    4.0325e-01    3.8530e-01    8.0850e-01    3.8695e+02    4.8037e-01    5.1963e-01    2.7487e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.6150e+02    2.0905e-01    9.7602e+01    4.0130e-01    3.9120e-01    4.2928e-01    4.5585e-01    1.7606e-01    6.3048e+01    3.5862e-01    3.4111e-01    2.5938e-01    1.5031e+02    6.0399e-01    3.9601e-01    2.6055e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.6560e+02    3.9563e-01    1.6558e+02    4.4148e-01    4.1752e-01    4.9087e-01    5.1535e-01    3.3836e-01    9.5462e+01    3.9928e-01    3.7165e-01    4.4455e-01    2.2549e+02    4.6072e-01    5.3928e-01    2.8602e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.6909e+02    2.0430e-01    1.0061e+02    3.9860e-01    3.7858e-01    4.3099e-01    4.4267e-01    1.8065e-01    6.8233e+01    3.5225e-01    3.2716e-01    2.3813e-01    1.4692e+02    5.8858e-01    4.1142e-01    2.3651e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.7323e+02    4.8268e-01    1.9724e+02    4.4334e-01    4.2335e-01    4.9007e-01    5.2460e-01    3.9141e-01    1.0641e+02    4.0678e-01    3.8255e-01    5.5406e-01    2.6828e+02    4.3887e-01    5.6113e-01    2.8695e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.7695e+02    3.5537e-01    1.5105e+02    4.3035e-01    4.1377e-01    4.7306e-01    5.0024e-01    2.9733e-01    8.9112e+01    3.8715e-01    3.6762e-01    4.1407e-01    2.1368e+02    5.0280e-01    4.9720e-01    2.5385e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.8101e+02    3.2874e-01    1.3510e+02    3.9484e-01    4.2196e-01    4.1695e-01    4.6356e-01    2.5432e-01    8.8291e+01    3.6629e-01    3.9460e-01    4.2481e-01    1.9553e+02    5.6351e-01    4.3649e-01    2.3562e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.8539e+02    2.9668e-01    1.2935e+02    4.2204e-01    4.0762e-01    4.5979e-01    4.8090e-01    2.5020e-01    8.1023e+01    3.7553e-01    3.5988e-01    3.5394e-01    1.8887e+02    5.5191e-01    4.4809e-01    2.6510e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.8935e+02    3.2980e-01    1.4991e+02    4.1131e-01    3.9759e-01    4.4806e-01    4.6838e-01    2.7070e-01    9.2173e+01    3.7086e-01    3.5688e-01    3.9487e-01    2.1347e+02    5.2397e-01    4.7603e-01    2.3928e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.9391e+02    2.9250e-01    1.4112e+02    3.9180e-01    3.8340e-01    4.2050e-01    4.5534e-01    2.3305e-01    8.3630e+01    3.5440e-01    3.3939e-01    3.6995e-01    2.1602e+02    5.6576e-01    4.3424e-01    2.6132e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    1.9819e+02    5.5429e-01    2.2815e+02    4.4677e-01    4.2158e-01    4.9044e-01    5.4119e-01    4.3403e-01    1.1039e+02    4.1098e-01    3.7628e-01    6.5282e-01    3.2464e+02    4.5036e-01    5.4964e-01    2.8906e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    2.0227e+02    2.6843e-01    1.2595e+02    3.9946e-01    3.9002e-01    4.2889e-01    4.4866e-01    2.2882e-01    8.4355e+01    3.5588e-01    3.4351e-01    3.2709e-01    1.8753e+02    5.9688e-01    4.0312e-01    2.4962e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    2.0686e+02    2.2702e-01    1.1012e+02    4.0821e-01    3.8213e-01    4.4543e-01    4.5664e-01    1.9905e-01    7.1057e+01    3.5638e-01    3.2661e-01    2.6597e-01    1.6451e+02    5.8201e-01    4.1799e-01    2.8508e+00    
3.0003e+02    3.0000e+01    1.0000e-01    3.0003e+01    9.0009e+02    2.1059e+02    4.2897e-01    1.9142e+02    4.2503e-01    4.0202e-01    4.6957e-01    4.9464e-01    3.4256e-01    1.0500e+02    3.8662e-01    3.6224e-01    5.0348e-01    2.6593e+02    4.6301e-01    5.3699e-01    2.7484e+00    
